acousticness,loudness,music_genre
0.141,-4.961,Jazz
0.7070000000000001,-10.47,Jazz
0.4589999999999999,-8.517999999999999,Jazz
0.000579,-9.116,Jazz
0.706,-4.422,Jazz
0.252,-7.807,Jazz
0.894,-7.938,Jazz
0.787,-10.604,Jazz
0.909,-17.226,Jazz
0.753,-19.968,Jazz
0.703,-16.039,Jazz
0.988,-11.664,Jazz
0.715,-6.103,Jazz
0.0786,-5.74,Jazz
0.00762,-9.87,Jazz
0.639,-15.217,Jazz
0.7040000000000001,-8.752,Jazz
0.428,-19.712,Jazz
0.846,-9.694,Jazz
0.8370000000000001,-13.74,Jazz
0.943,-18.747,Jazz
0.259,-9.254,Jazz
0.365,-11.1,Jazz
0.17,-7.602,Jazz
0.299,-9.601,Jazz
0.8270000000000001,-14.915,Jazz
0.996,-13.68,Jazz
0.916,-14.174,Jazz
0.104,-10.371,Jazz
0.772,-8.206,Jazz
0.1689999999999999,-8.305,Jazz
0.955,-20.211,Jazz
0.0146,-5.979,Jazz
0.757,-13.536,Jazz
0.462,-10.618,Jazz
0.152,-7.086,Jazz
0.00242,-4.771,Jazz
0.102,-5.755,Jazz
0.364,-9.389,Jazz
0.836,-10.494000000000002,Jazz
0.614,-14.331,Jazz
0.0611,-7.107,Jazz
0.111,-9.409,Jazz
0.735,-19.553,Jazz
0.24,-3.88,Jazz
0.935,-16.83,Jazz
0.965,-12.824000000000002,Jazz
0.72,-7.785,Jazz
0.7859999999999999,-17.227999999999998,Jazz
0.149,-6.45,Jazz
0.6890000000000001,-10.507,Jazz
0.792,-13.449000000000002,Jazz
0.0773,-13.526,Jazz
0.879,-11.473,Jazz
0.959,-13.986,Jazz
0.8909999999999999,-10.985,Jazz
0.0346,-5.1160000000000005,Jazz
0.544,-10.123,Jazz
0.428,-16.973,Jazz
0.0137,-7.146,Jazz
0.902,-10.4,Jazz
0.0272,-6.749,Jazz
0.131,-13.68,Jazz
0.904,-21.946,Jazz
0.0422,-6.395,Jazz
0.0335,-10.3,Jazz
0.974,-22.172,Jazz
0.5670000000000001,-7.417999999999999,Jazz
0.951,-11.349,Jazz
0.0008039999999999,-8.416,Jazz
0.0139,-8.31,Jazz
0.0948,-7.352,Jazz
0.5,-17.092,Jazz
0.376,-3.8,Jazz
0.8690000000000001,-17.882,Jazz
0.258,-5.044,Jazz
0.0209,-7.707000000000001,Jazz
0.152,-9.156,Jazz
0.918,-14.569,Jazz
0.5529999999999999,-6.835,Jazz
0.1969999999999999,-16.575,Jazz
0.0508,-14.567,Jazz
0.991,-23.004,Jazz
0.42,-11.822,Jazz
0.0792,-9.343,Jazz
0.944,-23.272,Jazz
0.727,-12.075,Jazz
0.995,-12.191,Jazz
0.442,-7.459,Jazz
0.935,-8.067,Jazz
0.141,-10.889,Jazz
0.733,-8.912,Jazz
0.924,-12.509,Jazz
0.8640000000000001,-15.169,Jazz
0.625,-8.517999999999999,Jazz
0.4479999999999999,-7.468,Jazz
0.0066599999999999,-5.841,Jazz
0.581,-14.172,Jazz
0.981,-12.636,Jazz
0.0774,-7.91,Jazz
0.222,-14.456,Jazz
0.818,-10.334,Jazz
0.989,-19.381,Jazz
0.527,-19.549,Jazz
0.8170000000000001,-13.367,Jazz
0.701,-10.823,Jazz
0.823,-10.22,Jazz
0.941,-15.927,Jazz
0.975,-19.526,Jazz
0.745,-4.713,Jazz
0.594,-13.731,Jazz
0.3429999999999999,-10.647,Jazz
0.878,-9.256,Jazz
0.7609999999999999,-12.550999999999998,Jazz
0.2789999999999999,-7.897,Jazz
0.000752,-3.608,Jazz
0.163,-3.661,Jazz
0.611,-8.522,Jazz
0.905,-16.625999999999998,Jazz
0.8959999999999999,-15.056,Jazz
0.7909999999999999,-14.705,Jazz
0.0358,-15.818,Jazz
0.3289999999999999,-11.712,Jazz
0.841,-13.066,Jazz
0.5820000000000001,-7.234,Jazz
0.00656,-6.353,Jazz
0.8320000000000001,-17.91,Jazz
0.8909999999999999,-19.872,Jazz
0.865,-11.124,Jazz
0.00632,-5.33,Jazz
0.28,-7.256,Jazz
0.778,-9.856,Jazz
0.7929999999999999,-12.834,Jazz
0.191,-12.541,Jazz
0.815,-12.666,Jazz
0.8340000000000001,-16.61,Jazz
0.0529,-8.0,Jazz
0.48,-6.244,Jazz
0.8220000000000001,-9.199,Jazz
0.7340000000000001,-6.704,Jazz
0.159,-5.404,Jazz
0.993,-24.812,Jazz
2.84e-05,-5.937,Jazz
0.946,-12.539,Jazz
0.924,-13.743,Jazz
0.75,-4.671,Jazz
0.0854,-6.672000000000001,Jazz
0.0135,-8.464,Jazz
0.4,-4.641,Jazz
0.231,-5.646,Jazz
0.852,-20.559,Jazz
0.669,-16.158,Jazz
0.346,-11.72,Jazz
0.0782,-8.661,Jazz
0.332,-4.166,Jazz
0.89,-13.797,Jazz
0.974,-23.504,Jazz
0.574,-14.002,Jazz
0.992,-22.541,Jazz
0.581,-12.949000000000002,Jazz
0.726,-14.228,Jazz
0.449,-15.491,Jazz
0.745,-14.389,Jazz
0.0392,-8.562000000000001,Jazz
0.00153,-6.2,Jazz
0.347,-4.674,Jazz
0.7809999999999999,-8.512,Jazz
0.18,-5.609,Jazz
0.777,-15.588,Jazz
0.76,-7.74,Jazz
0.736,-14.455,Jazz
0.7879999999999999,-10.812,Jazz
0.623,-7.447,Jazz
0.5820000000000001,-12.451,Jazz
0.993,-16.736,Jazz
0.971,-15.442,Jazz
0.529,-12.567,Jazz
0.451,-14.854,Jazz
0.935,-17.289,Jazz
0.8240000000000001,-16.349,Jazz
0.00674,-6.966,Jazz
0.5579999999999999,-11.386,Jazz
0.111,-9.256,Jazz
0.178,-10.921,Jazz
0.87,-17.492,Jazz
0.105,-4.641,Jazz
0.899,-21.065,Jazz
0.621,-12.637,Jazz
0.706,-9.126,Jazz
0.6459999999999999,-10.736,Jazz
0.299,-8.99,Jazz
0.976,-17.555999999999997,Jazz
0.755,-10.91,Jazz
0.976,-23.621,Jazz
0.616,-15.001,Jazz
0.32,-11.993,Jazz
0.988,-15.774,Jazz
0.0244,-8.291,Jazz
0.929,-15.225,Jazz
0.736,-12.89,Jazz
0.11,-8.766,Jazz
0.0251,-10.575,Jazz
0.133,-9.906,Jazz
0.89,-12.411,Jazz
0.978,-21.521,Jazz
0.191,-11.086,Jazz
0.941,-17.423,Jazz
0.7829999999999999,-15.105,Jazz
0.74,-5.278,Jazz
0.645,-15.812,Jazz
0.905,-7.614,Jazz
0.062,-10.172,Jazz
0.546,-7.421,Jazz
0.994,-27.786,Jazz
0.0008289999999999,-5.277,Jazz
0.223,-10.265,Jazz
0.0348,-14.34,Jazz
0.2739999999999999,-5.113,Jazz
0.129,-13.664,Jazz
0.115,-10.136,Jazz
0.183,-8.295,Jazz
0.000379,-6.323,Jazz
0.638,-6.553999999999999,Jazz
0.2769999999999999,-5.012,Jazz
0.969,-23.4,Jazz
0.314,-14.621,Jazz
0.996,-29.949,Jazz
0.8540000000000001,-12.208,Jazz
0.0572,-5.382000000000001,Jazz
0.963,-28.954,Jazz
0.155,-14.162,Jazz
0.846,-12.952,Jazz
0.992,-12.694,Jazz
0.971,-12.277,Jazz
0.113,-7.331,Jazz
0.263,-9.314,Jazz
0.78,-13.343,Jazz
0.00237,-11.5,Jazz
0.54,-6.563,Jazz
0.00965,-7.447,Jazz
0.0004,-4.533,Jazz
0.479,-5.89,Jazz
0.084,-8.43,Jazz
0.353,-9.948,Jazz
0.7829999999999999,-10.12,Jazz
0.00644,-6.692,Jazz
0.875,-23.802,Jazz
0.947,-18.081,Jazz
0.745,-11.478,Jazz
0.8959999999999999,-17.878,Jazz
0.0313,-7.582000000000001,Jazz
0.372,-11.78,Jazz
0.386,-10.462,Jazz
0.778,-11.444,Jazz
0.884,-16.588,Jazz
0.0291,-11.274,Jazz
0.108,-8.609,Jazz
0.4529999999999999,-10.047,Jazz
0.0659,-3.705,Jazz
0.381,-10.615,Jazz
0.962,-19.893,Jazz
0.261,-7.466,Jazz
0.00727,-4.678999999999999,Jazz
0.7709999999999999,-16.67,Jazz
0.000546,-4.796,Jazz
0.501,-8.286,Jazz
0.251,-13.762,Jazz
0.954,-16.13,Jazz
0.0019199999999999,-8.399,Jazz
0.0352,-8.466000000000001,Jazz
0.785,-10.413,Jazz
0.479,-16.724,Jazz
0.498,-9.548,Jazz
0.331,-7.472,Jazz
0.0535,-8.208,Jazz
0.57,-8.601,Jazz
0.98,-17.935,Jazz
0.0184,-13.845999999999998,Jazz
0.184,-5.992000000000001,Jazz
0.115,-8.218,Jazz
0.1009999999999999,-12.407,Jazz
0.218,-11.955,Jazz
0.313,-5.546,Jazz
0.000502,-3.503,Jazz
0.94,-10.009,Jazz
0.942,-8.615,Jazz
0.201,-9.024,Jazz
0.879,-15.393,Jazz
0.967,-13.828,Jazz
0.0263,-7.206,Jazz
0.6729999999999999,-18.243,Jazz
0.88,-16.118,Jazz
0.109,-12.958,Jazz
0.367,-8.978,Jazz
0.7290000000000001,-10.131,Jazz
0.6629999999999999,-15.634,Jazz
0.56,-9.236,Jazz
0.0312,-6.081,Jazz
0.128,-6.59,Jazz
0.271,-5.438,Jazz
0.272,-7.904,Jazz
0.518,-10.644,Jazz
0.414,-8.916,Jazz
0.4529999999999999,-5.466,Jazz
0.8240000000000001,-20.346,Jazz
0.6409999999999999,-9.78,Jazz
0.56,-14.549,Jazz
0.108,-12.351,Jazz
1.65e-05,-4.321000000000001,Jazz
0.7490000000000001,-10.963,Jazz
0.952,-12.753,Jazz
0.835,-18.852,Jazz
0.862,-15.349,Jazz
0.966,-14.348,Jazz
0.748,-9.554,Jazz
0.0036299999999999,-5.6770000000000005,Jazz
0.0426,-8.317,Jazz
0.349,-14.636,Jazz
0.5760000000000001,-6.164,Jazz
0.000645,-6.549,Jazz
0.626,-17.37,Jazz
0.799,-16.415,Jazz
0.0146,-6.122999999999999,Jazz
0.357,-10.203,Jazz
0.92,-21.108,Jazz
0.307,-10.58,Jazz
0.818,-14.323,Jazz
0.654,-4.471,Jazz
0.61,-10.453,Jazz
0.173,-3.5380000000000003,Jazz
0.0693,-6.087000000000001,Jazz
0.872,-16.701,Jazz
0.911,-11.697,Jazz
0.785,-9.914,Jazz
0.934,-16.984,Jazz
0.2769999999999999,-8.642999999999999,Jazz
0.604,-11.93,Jazz
0.0109,-5.542999999999999,Jazz
0.976,-12.863,Jazz
0.723,-10.529000000000002,Jazz
0.0566,-9.666,Jazz
0.4429999999999999,-4.704,Jazz
0.198,-9.58,Jazz
0.0913,-11.818,Jazz
0.0516,-13.597,Jazz
0.382,-10.948,Jazz
0.745,-7.903,Jazz
0.524,-11.956,Jazz
0.142,-12.66,Jazz
0.245,-14.709,Jazz
5.920000000000001e-05,-5.419,Jazz
0.922,-23.063,Jazz
0.0461,-7.553,Jazz
0.8029999999999999,-8.812000000000001,Jazz
0.8690000000000001,-21.553,Jazz
0.753,-11.466,Jazz
0.826,-11.719,Jazz
0.628,-9.848,Jazz
0.0287,-8.177999999999999,Jazz
0.0602,-5.347,Jazz
0.0014199999999999,-7.851,Jazz
0.95,-13.941,Jazz
0.63,-9.348,Jazz
0.989,-17.266,Jazz
0.727,-7.744,Jazz
0.907,-9.399,Jazz
0.0369,-12.253,Jazz
0.4529999999999999,-11.194,Jazz
0.965,-21.063,Jazz
0.952,-12.255,Jazz
0.000179,-4.941,Jazz
0.1169999999999999,-6.058,Jazz
0.742,-15.456,Jazz
0.037,-10.722,Jazz
0.695,-12.815,Jazz
0.35,-7.332000000000001,Jazz
0.872,-13.799,Jazz
0.782,-13.114,Jazz
0.2019999999999999,-4.998,Jazz
0.918,-21.226,Jazz
0.154,-7.07,Jazz
0.0025,-9.266,Jazz
0.9,-15.027,Jazz
0.95,-21.437,Jazz
0.588,-10.417,Jazz
0.0252,-10.172,Jazz
0.6709999999999999,-8.587,Jazz
0.331,-13.157,Jazz
0.865,-13.844,Jazz
0.0436,-11.643,Jazz
0.0464,-6.961,Jazz
0.93,-24.623,Jazz
0.895,-9.246,Jazz
0.0602,-9.11,Jazz
0.00203,-7.638,Jazz
0.835,-8.333,Jazz
0.7490000000000001,-15.359000000000002,Jazz
0.6920000000000001,-10.213,Jazz
0.529,-10.875,Jazz
0.000226,-6.323,Jazz
0.163,-8.81,Jazz
0.982,-24.383000000000003,Jazz
0.983,-23.628,Jazz
0.98,-16.209,Jazz
0.0161,-8.062999999999999,Jazz
0.49,-4.377,Jazz
0.991,-12.998,Jazz
0.815,-13.527,Jazz
0.216,-11.467,Jazz
0.8590000000000001,-21.879,Jazz
0.877,-14.384,Jazz
0.855,-15.514,Jazz
0.347,-9.816,Jazz
0.937,-14.116,Jazz
0.295,-15.112,Jazz
0.085,-7.763999999999999,Jazz
0.0336,-8.578,Jazz
0.539,-10.156,Jazz
0.701,-17.907,Jazz
0.943,-21.092,Jazz
0.5670000000000001,-10.0,Jazz
0.8440000000000001,-11.4,Jazz
0.263,-8.446,Jazz
0.978,-17.872,Jazz
0.285,-11.072,Jazz
0.583,-7.737999999999999,Jazz
0.26,-5.46,Jazz
0.769,-10.564,Jazz
0.0208,-8.091000000000001,Jazz
0.774,-14.305,Jazz
0.764,-8.262,Jazz
0.159,-4.687,Jazz
0.0934,-5.944,Jazz
0.166,-12.48,Jazz
0.575,-16.868,Jazz
0.973,-16.305,Jazz
0.414,-12.215,Jazz
0.5770000000000001,-6.605,Jazz
0.144,-7.622000000000001,Jazz
0.341,-12.057,Jazz
0.231,-10.072,Jazz
0.142,-11.313,Jazz
0.746,-10.78,Jazz
0.984,-14.233,Jazz
0.5660000000000001,-10.427,Jazz
0.00135,-9.579,Jazz
0.386,-6.845,Jazz
0.00504,-9.48,Jazz
0.787,-10.269,Jazz
0.2019999999999999,-8.292,Jazz
0.0256,-12.565,Jazz
0.8690000000000001,-10.897,Jazz
0.00509,-10.88,Jazz
0.924,-15.640999999999998,Jazz
0.792,-10.934,Jazz
0.0012,-5.48,Jazz
0.633,-16.813,Jazz
0.0302,-7.209,Jazz
0.7170000000000001,-13.701,Jazz
0.0154,-5.041,Jazz
0.514,-7.457000000000001,Jazz
0.121,-13.802,Jazz
0.836,-11.065,Jazz
0.184,-8.495,Jazz
0.8440000000000001,-10.119,Jazz
0.0875,-15.184,Jazz
0.885,-10.283,Jazz
0.195,-8.416,Jazz
0.055,-10.124,Jazz
0.518,-12.172,Jazz
0.151,-5.71,Jazz
0.182,-11.017,Jazz
0.862,-3.971,Jazz
0.698,-16.648,Jazz
0.87,-11.567,Jazz
0.21,-11.592,Jazz
0.266,-9.885,Jazz
0.00581,-7.834,Jazz
0.3989999999999999,-7.175,Jazz
0.861,-13.719,Jazz
0.598,-11.026,Jazz
0.754,-16.842,Jazz
0.654,-11.336,Jazz
0.71,-12.949000000000002,Jazz
0.435,-15.708,Jazz
0.936,-10.187,Jazz
0.000342,-6.396,Jazz
0.83,-14.149,Jazz
0.618,-6.436,Jazz
0.152,-11.052,Jazz
0.476,-10.491,Jazz
0.275,-5.4,Jazz
0.487,-11.086,Jazz
0.6559999999999999,-6.294,Jazz
0.7020000000000001,-13.576,Jazz
0.221,-8.466000000000001,Jazz
0.733,-8.021,Jazz
0.698,-11.913,Jazz
0.4589999999999999,-9.579,Jazz
0.931,-16.694000000000003,Jazz
4.77e-05,-4.134,Jazz
0.975,-19.836,Jazz
0.472,-5.725,Jazz
0.318,-8.102,Jazz
0.875,-17.215,Jazz
0.7509999999999999,-10.323,Jazz
0.223,-8.747,Jazz
0.885,-19.037,Jazz
0.93,-15.005,Jazz
0.134,-5.898,Jazz
0.372,-10.384,Jazz
0.235,-5.69,Jazz
0.5720000000000001,-17.865,Jazz
0.799,-13.011,Jazz
0.441,-9.919,Jazz
0.782,-8.413,Jazz
0.8220000000000001,-13.643,Jazz
0.109,-12.692,Jazz
0.0477,-4.533,Jazz
0.2289999999999999,-9.026,Jazz
0.883,-10.559,Jazz
0.198,-11.455,Jazz
0.0055899999999999,-9.224,Jazz
0.111,-10.095,Jazz
0.107,-7.937,Jazz
0.14,-6.845,Jazz
0.0732,-7.689,Jazz
0.664,-9.52,Jazz
0.079,-4.143,Jazz
0.914,-14.579,Jazz
0.588,-4.634,Jazz
0.76,-12.25,Jazz
0.8190000000000001,-12.679,Jazz
0.0042,-8.9,Jazz
0.0996,-9.258,Jazz
0.147,-5.436,Jazz
0.7140000000000001,-8.531,Jazz
0.633,-6.251,Jazz
0.628,-8.463,Jazz
0.511,-6.864,Jazz
0.3229999999999999,-4.9110000000000005,Jazz
0.0633,-6.925,Jazz
0.529,-13.213,Jazz
0.272,-13.651,Jazz
0.0709,-9.489,Jazz
0.878,-12.46,Jazz
0.43,-6.372000000000001,Jazz
0.846,-12.089,Jazz
0.331,-10.047,Jazz
0.465,-5.204,Jazz
0.5589999999999999,-14.823,Jazz
0.93,-19.812,Jazz
0.0763,-11.117,Jazz
0.0208,-8.437999999999999,Jazz
0.785,-10.356,Jazz
0.0801,-9.312,Jazz
0.972,-15.694,Jazz
0.102,-7.412999999999999,Jazz
0.825,-15.326,Jazz
0.324,-11.83,Jazz
0.0676,-4.159,Jazz
0.36,-9.711,Jazz
0.63,-14.305,Jazz
0.0001899999999999,-6.169,Jazz
0.6629999999999999,-11.284,Jazz
0.8290000000000001,-19.414,Jazz
0.939,-14.136,Jazz
0.2239999999999999,-13.305,Jazz
0.0254,-8.437999999999999,Jazz
0.946,-12.968,Jazz
0.4529999999999999,-10.12,Jazz
0.325,-7.982,Jazz
0.929,-12.521,Jazz
0.617,-14.5,Jazz
0.914,-10.745,Jazz
0.0296,-8.308,Jazz
0.747,-11.300999999999998,Jazz
0.875,-22.068,Jazz
0.797,-7.712999999999999,Jazz
0.953,-17.528,Jazz
0.7090000000000001,-9.703,Jazz
0.926,-21.13,Jazz
0.283,-8.356,Jazz
0.911,-5.785,Jazz
0.0898,-7.154,Jazz
0.923,-17.65,Jazz
0.0431,-8.082,Jazz
0.0023,-5.797000000000001,Jazz
0.492,-7.441,Jazz
0.927,-12.32,Jazz
0.515,-8.286,Jazz
0.838,-19.719,Jazz
0.051,-6.629,Jazz
0.625,-8.2,Jazz
0.433,-8.54,Jazz
0.735,-9.256,Jazz
0.462,-9.371,Jazz
0.698,-11.745,Jazz
0.991,-15.5,Jazz
0.223,-10.366,Jazz
0.858,-15.8,Jazz
0.823,-10.503,Jazz
0.934,-17.236,Jazz
0.1169999999999999,-10.332,Jazz
0.907,-15.364,Jazz
0.413,-9.21,Jazz
0.92,-8.056000000000001,Jazz
0.823,-15.203,Jazz
0.762,-17.894000000000002,Jazz
0.0019199999999999,-4.381,Jazz
0.716,-11.076,Jazz
0.7240000000000001,-9.155,Jazz
0.8390000000000001,-13.814,Jazz
0.111,-10.976,Jazz
0.875,-13.658,Jazz
0.862,-13.597,Jazz
0.376,-7.664,Jazz
0.143,-8.606,Jazz
0.693,-9.802,Jazz
0.635,-14.634,Jazz
0.025,-9.826,Jazz
0.373,-12.275,Jazz
0.0014,-7.147,Jazz
0.752,-16.761,Jazz
0.992,-17.097,Jazz
0.949,-12.949000000000002,Jazz
0.578,-10.805,Jazz
0.609,-9.895,Jazz
0.6940000000000001,-7.678,Jazz
0.0758,-7.006,Jazz
0.00231,-7.041,Jazz
0.8270000000000001,-20.6,Jazz
0.777,-9.824,Jazz
0.828,-11.914,Jazz
0.989,-11.316,Jazz
0.0111,-11.019,Jazz
0.8490000000000001,-18.634,Jazz
0.327,-12.04,Jazz
0.26,-13.161,Jazz
0.00915,-5.899,Jazz
0.271,-7.364,Jazz
0.8959999999999999,-11.58,Jazz
0.0922,-5.573,Jazz
0.861,-11.311,Jazz
0.0289999999999999,-9.531,Jazz
0.132,-6.462999999999999,Jazz
0.335,-8.019,Jazz
0.0204,-7.281000000000001,Jazz
0.638,-12.908,Jazz
0.472,-9.675,Jazz
0.1119999999999999,-14.004,Jazz
0.51,-14.895,Jazz
0.000637,-5.363,Jazz
0.86,-15.513,Jazz
0.397,-5.205,Jazz
0.418,-13.012,Jazz
0.927,-11.235,Jazz
0.0792,-8.418,Jazz
0.755,-12.664,Jazz
0.0169,-7.593999999999999,Jazz
0.0253,-17.511,Jazz
0.0444,-8.69,Jazz
0.8590000000000001,-10.64,Jazz
0.278,-13.836,Jazz
0.6890000000000001,-12.081,Jazz
0.762,-10.737,Jazz
0.0368,-5.6160000000000005,Jazz
0.000491,-4.968999999999999,Jazz
0.853,-15.836,Jazz
0.987,-14.639,Jazz
0.1969999999999999,-8.419,Jazz
0.723,-10.698,Jazz
0.89,-15.488,Jazz
0.175,-15.759,Jazz
0.000958,-5.089,Jazz
0.941,-6.526,Jazz
0.585,-13.579,Jazz
0.957,-14.874,Jazz
0.971,-29.46,Jazz
0.951,-17.612000000000002,Jazz
0.831,-9.143,Jazz
0.939,-20.047,Jazz
0.0172,-8.256,Jazz
0.99,-12.231,Jazz
0.432,-8.338,Jazz
0.809,-6.593,Jazz
0.0318,-6.96,Jazz
0.983,-24.986,Jazz
0.0307,-16.748,Jazz
0.908,-12.184,Jazz
0.102,-8.816,Jazz
0.987,-16.235,Jazz
0.43,-7.352,Jazz
0.245,-6.666,Jazz
0.968,-15.015,Jazz
0.111,-8.431000000000001,Jazz
0.26,-5.336,Jazz
0.573,-13.146,Jazz
0.0426,-13.798,Jazz
0.492,-7.374,Jazz
0.924,-18.981,Jazz
0.424,-8.849,Jazz
0.626,-11.813,Jazz
0.6709999999999999,-9.704,Jazz
0.66,-7.473,Jazz
0.381,-6.535,Jazz
0.733,-5.292999999999999,Jazz
0.0642,-9.125,Jazz
0.775,-14.169,Jazz
0.9,-13.735,Jazz
0.784,-8.505,Jazz
0.614,-7.966,Jazz
0.725,-18.882,Jazz
0.0323,-9.915,Jazz
0.725,-10.914,Jazz
0.898,-12.55,Jazz
0.985,-28.362,Jazz
0.29,-10.079,Jazz
0.804,-11.878,Jazz
0.67,-10.967,Jazz
0.75,-12.268,Jazz
0.0143,-5.182,Jazz
0.107,-12.267,Jazz
0.0236,-5.899,Jazz
0.936,-14.432,Jazz
0.0481,-6.917999999999999,Jazz
0.47,-13.414,Jazz
0.74,-12.254,Jazz
0.648,-11.809,Jazz
0.951,-16.739,Jazz
0.123,-12.331,Jazz
0.11,-8.561,Jazz
0.96,-28.211,Jazz
0.534,-7.064,Jazz
0.196,-12.296,Jazz
0.479,-10.42,Jazz
0.927,-17.526,Jazz
0.5720000000000001,-15.425,Jazz
0.75,-7.22,Jazz
0.8759999999999999,-10.939,Jazz
0.275,-7.741,Jazz
0.123,-7.322999999999999,Jazz
0.643,-8.619,Jazz
0.365,-11.665,Jazz
0.0843,-4.999,Jazz
0.119,-9.842,Jazz
0.8740000000000001,-11.117,Jazz
0.00114,-6.157,Jazz
0.868,-21.057,Jazz
0.929,-15.316,Jazz
0.797,-13.646,Jazz
0.00106,-6.851,Jazz
0.273,-10.887,Jazz
0.163,-11.217,Jazz
0.914,-17.583,Jazz
0.971,-16.495,Jazz
0.158,-18.717,Jazz
0.8340000000000001,-19.034,Jazz
0.755,-12.943,Jazz
0.6729999999999999,-10.966,Jazz
0.000178,-4.465,Jazz
0.421,-7.699,Jazz
0.573,-4.61,Jazz
0.964,-18.69,Jazz
0.919,-8.651,Jazz
0.809,-13.662,Jazz
0.00307,-15.645,Jazz
0.0447,-17.035999999999998,Jazz
0.946,-17.093,Jazz
0.114,-10.961,Jazz
0.519,-11.95,Jazz
0.52,-4.909,Jazz
0.62,-14.88,Jazz
0.872,-18.532,Jazz
0.31,-10.593,Jazz
0.0657,-5.172000000000001,Jazz
0.111,-11.78,Jazz
0.8590000000000001,-8.059,Jazz
0.0136,-7.242999999999999,Jazz
0.643,-9.411,Jazz
0.908,-16.281,Jazz
0.963,-14.595,Jazz
0.103,-5.443,Jazz
0.983,-21.357,Jazz
0.624,-9.307,Jazz
0.659,-13.286,Jazz
0.5479999999999999,-9.93,Jazz
0.847,-8.73,Jazz
0.892,-14.319,Jazz
0.965,-15.143,Jazz
0.5539999999999999,-16.024,Jazz
0.348,-6.297000000000001,Jazz
0.8690000000000001,-12.185,Jazz
0.51,-9.825,Jazz
0.867,-12.276,Jazz
0.11,-8.156,Jazz
0.986,-16.47,Jazz
0.6659999999999999,-5.581,Jazz
0.777,-10.387,Jazz
0.92,-11.155,Jazz
9.85e-05,-7.053999999999999,Jazz
0.98,-15.640999999999998,Jazz
0.557,-5.477,Jazz
0.0497,-12.762,Jazz
0.6709999999999999,-9.726,Jazz
0.973,-13.505,Jazz
0.119,-3.532,Jazz
0.535,-13.509,Jazz
0.8059999999999999,-15.427,Jazz
0.557,-7.165,Jazz
0.953,-13.707,Jazz
0.424,-10.988,Jazz
0.0633,-13.039,Jazz
0.00172,-13.539,Jazz
0.989,-18.994,Jazz
0.49,-12.095999999999998,Jazz
0.237,-14.78,Jazz
0.8290000000000001,-13.291,Jazz
0.885,-13.218,Jazz
0.471,-13.423,Jazz
0.0354,-4.31,Jazz
0.926,-17.385,Jazz
0.915,-14.493,Jazz
0.0159,-6.986000000000001,Jazz
0.0138,-9.75,Jazz
0.396,-10.48,Jazz
0.81,-17.381,Jazz
0.3339999999999999,-8.479,Jazz
0.326,-9.157,Jazz
0.982,-17.436,Jazz
0.3,-9.397,Jazz
0.532,-6.428,Jazz
0.848,-16.016,Jazz
0.988,-11.737,Jazz
0.768,-8.525,Jazz
0.289,-16.43,Jazz
0.56,-7.604,Jazz
0.8059999999999999,-9.121,Jazz
0.265,-13.305,Jazz
0.0913,-14.047,Jazz
0.0171,-6.522,Jazz
0.3979999999999999,-16.340999999999998,Jazz
0.012,-5.165,Jazz
0.508,-8.591000000000001,Jazz
0.0014199999999999,-4.425,Jazz
0.436,-7.36,Jazz
0.252,-9.011,Jazz
0.451,-8.043,Jazz
0.579,-10.452,Jazz
0.706,-10.465,Jazz
0.992,-13.157,Jazz
0.0813,-7.8,Jazz
0.955,-14.821,Jazz
0.059,-12.146,Jazz
0.469,-16.683,Jazz
0.511,-12.146,Jazz
0.6629999999999999,-12.959,Jazz
0.0336,-6.888,Jazz
0.6809999999999999,-10.906,Jazz
0.784,-8.943999999999999,Jazz
0.163,-10.449000000000002,Jazz
0.969,-23.037,Jazz
0.208,-5.619,Jazz
0.00869,-4.707,Jazz
0.5820000000000001,-7.672999999999999,Jazz
0.0526,-7.6,Jazz
0.089,-8.138,Jazz
0.579,-13.331,Jazz
0.1689999999999999,-11.986,Jazz
0.245,-9.606,Jazz
0.853,-10.263,Jazz
0.381,-11.656,Jazz
0.72,-7.539,Jazz
0.257,-12.924,Jazz
0.342,-8.612,Jazz
0.376,-10.654000000000002,Jazz
0.612,-14.25,Jazz
0.953,-15.307,Jazz
0.994,-17.03,Jazz
0.721,-8.902999999999999,Jazz
0.982,-13.925999999999998,Jazz
0.0207,-7.05,Jazz
0.0208,-4.548,Jazz
0.434,-10.046,Jazz
0.174,-13.307,Jazz
0.237,-5.905,Jazz
0.016,-8.545,Jazz
0.985,-20.678,Jazz
0.944,-19.097,Jazz
0.0965,-4.385,Jazz
0.5770000000000001,-6.845,Jazz
0.0128,-5.837000000000001,Jazz
0.967,-28.544,Jazz
0.8640000000000001,-13.41,Jazz
0.33,-8.758,Jazz
0.795,-11.688,Jazz
0.8640000000000001,-12.182,Jazz
0.0595,-9.284,Jazz
0.000166,-5.607,Jazz
0.000372,-5.459,Jazz
0.298,-6.629,Jazz
0.989,-18.65,Jazz
0.795,-13.133,Jazz
0.0741,-13.692,Jazz
0.8370000000000001,-10.138,Jazz
0.3989999999999999,-5.081,Jazz
0.78,-9.477,Jazz
0.385,-10.792,Jazz
0.476,-9.521,Jazz
0.871,-19.001,Jazz
0.00677,-7.494,Jazz
0.0257,-4.783,Jazz
0.679,-13.365,Jazz
