popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,music_genre
42.0,0.113,0.857,295293.0,0.596,7.26e-06,9.0,0.105,-7.095,0.0,0.357,91.94200000000001,0.652,Jazz
42.0,0.911,0.4529999999999999,564067.0,0.389,0.0124,4.0,0.267,-13.143,0.0,0.0341,109.92,0.235,Jazz
28.0,0.943,0.318,371693.0,0.0442,0.0242,7.0,0.0866,-19.338,1.0,0.0371,136.186,0.15,Jazz
41.0,0.8640000000000001,0.207,168613.0,0.2319999999999999,0.000396,10.0,0.207,-12.485,0.0,0.0326,78.917,0.174,Jazz
48.0,0.8340000000000001,0.423,691307.0,0.5760000000000001,0.8059999999999999,4.0,0.698,-11.628,0.0,0.0331,100.536,0.557,Jazz
39.0,0.846,0.5920000000000001,171240.0,0.286,0.0,9.0,0.272,-10.229,1.0,0.0455,102.515,0.469,Jazz
38.0,0.1159999999999999,0.725,296286.0,0.6890000000000001,0.0014,5.0,0.122,-8.732000000000001,0.0,0.0646,103.992,0.5770000000000001,Jazz
36.0,0.7559999999999999,0.664,-1.0,0.491,0.885,8.0,0.135,-11.32,1.0,0.0841,111.572,0.67,Jazz
41.0,0.578,0.611,-1.0,0.425,1.53e-05,4.0,0.0603,-11.332,1.0,0.0472,120.15,0.654,Jazz
34.0,0.476,0.361,557373.0,0.442,0.4629999999999999,5.0,0.151,-11.341,1.0,0.0397,119.22399999999999,0.187,Jazz
38.0,0.995,0.49,184493.0,0.0134,0.958,0.0,0.0781,-27.075,1.0,0.0489,110.632,0.2239999999999999,Jazz
34.0,0.993,0.3929999999999999,221333.0,0.207,0.913,3.0,0.128,-13.688,1.0,0.0416,75.286,0.2319999999999999,Jazz
47.0,0.324,0.644,85775.0,0.722,0.892,5.0,0.0895,-4.872,0.0,0.0787,89.51899999999999,0.769,Jazz
34.0,0.535,0.557,243631.0,0.5760000000000001,0.00483,4.0,0.0712,-6.6610000000000005,0.0,0.0307,83.96600000000001,0.529,Jazz
33.0,0.215,0.539,499107.0,0.595,0.452,6.0,0.0569,-10.911,0.0,0.0901,94.255,0.531,Jazz
39.0,0.0796,0.81,174382.0,0.779,0.884,6.0,0.0677,-9.38,1.0,0.0371,90.99600000000001,0.6559999999999999,Jazz
37.0,0.716,0.3879999999999999,389720.0,0.498,0.319,10.0,0.455,-10.664,0.0,0.102,124.132,0.166,Jazz
39.0,0.0499,0.493,246037.0,0.784,0.8170000000000001,5.0,0.217,-8.809,0.0,0.0418,125.046,0.127,Jazz
44.0,0.109,0.267,327380.0,0.426,0.81,7.0,0.089,-15.388,0.0,0.0338,89.12899999999999,0.421,Jazz
49.0,0.848,0.625,-1.0,0.266,0.1989999999999999,0.0,0.103,-13.742,1.0,0.031,136.11,0.303,Jazz
0.0,0.0409999999999999,0.308,142000.0,0.552,0.6920000000000001,1.0,0.326,-9.202,1.0,0.416,83.477,0.6759999999999999,Jazz
38.0,0.8140000000000001,0.764,137133.0,0.382,0.0,0.0,0.0819,-10.339,1.0,0.163,130.863,0.7959999999999999,Jazz
42.0,0.8690000000000001,0.532,-1.0,0.401,0.0,5.0,0.222,-10.629,1.0,0.0524,143.815,0.451,Jazz
35.0,0.3389999999999999,0.413,327373.0,0.5579999999999999,0.0557,5.0,0.0671,-7.822,1.0,0.0308,58.498000000000005,0.1939999999999999,Jazz
42.0,0.0541,0.6509999999999999,191500.0,0.893,0.544,4.0,0.375,-6.12,0.0,0.0753,90.016,0.628,Jazz
42.0,0.245,0.6779999999999999,277333.0,0.635,0.662,5.0,0.102,-11.954,1.0,0.0403,109.39399999999999,0.8859999999999999,Jazz
33.0,0.176,0.615,264840.0,0.526,0.0128,0.0,0.127,-7.502999999999999,1.0,0.0284,155.972,0.3829999999999999,Jazz
35.0,0.346,0.7,367573.0,0.276,0.809,10.0,0.094,-10.16,0.0,0.0743,100.015,0.7440000000000001,Jazz
38.0,0.451,0.419,188733.0,0.626,0.024,0.0,0.0884,-10.262,0.0,0.0981,133.629,0.764,Jazz
40.0,0.715,0.506,263507.0,0.33,5.06e-05,2.0,0.0992,-12.584,1.0,0.0571,136.13299999999998,0.3379999999999999,Jazz
30.0,0.0578,0.216,393533.0,0.596,0.000816,5.0,0.105,-12.15,1.0,0.0504,115.49700000000001,0.444,Jazz
38.0,0.000848,0.3989999999999999,239627.0,0.7190000000000001,0.56,1.0,0.345,-14.61,0.0,0.048,126.324,0.6409999999999999,Jazz
57.0,0.926,0.491,158800.0,0.263,9.940000000000002e-05,7.0,0.114,-11.719,1.0,0.0391,84.27,0.278,Jazz
32.0,0.188,0.552,246787.0,0.8340000000000001,0.135,2.0,0.0848,-5.292000000000001,1.0,0.079,119.98200000000001,0.685,Jazz
44.0,0.93,0.624,350507.0,0.162,0.742,8.0,0.114,-16.972,1.0,0.0376,93.14,0.266,Jazz
48.0,0.0803,0.511,213933.0,0.637,0.0293,4.0,0.0895,-7.633999999999999,0.0,0.0412,107.13,0.797,Jazz
48.0,0.12,0.805,269533.0,0.7879999999999999,0.0,2.0,0.145,-7.205,1.0,0.292,103.53200000000001,0.631,Jazz
36.0,0.968,0.532,284680.0,0.0867,0.00366,1.0,0.104,-16.7,0.0,0.0365,127.04299999999999,0.256,Jazz
59.0,0.6679999999999999,0.6759999999999999,170160.0,0.6920000000000001,0.00915,9.0,0.13,-13.093,1.0,0.052,102.516,0.799,Jazz
36.0,0.45,0.447,380933.0,0.843,0.0774,5.0,0.0765,-6.657,0.0,0.086,153.755,0.6759999999999999,Jazz
52.0,0.8959999999999999,0.684,68635.0,0.371,0.944,8.0,0.0999,-9.73,1.0,0.0826,83.962,0.79,Jazz
38.0,0.995,0.64,295067.0,0.122,0.883,9.0,0.18,-22.617,1.0,0.0719,144.338,0.742,Jazz
38.0,0.4589999999999999,0.777,168500.0,0.716,0.0002379999999999,9.0,0.385,-6.709,1.0,0.109,89.992,0.5870000000000001,Jazz
43.0,0.9,0.6859999999999999,108519.0,0.537,0.00819,6.0,0.12,-9.396,1.0,0.5429999999999999,73.043,0.693,Jazz
32.0,0.738,0.527,495667.0,0.3429999999999999,6.69e-06,5.0,0.183,-11.202,0.0,0.0534,89.34200000000001,0.715,Jazz
44.0,0.807,0.233,190907.0,0.104,0.0,1.0,0.157,-22.074,1.0,0.0368,79.832,0.351,Jazz
50.0,0.958,0.732,156933.0,0.138,0.0,10.0,0.107,-14.28,1.0,0.0431,118.44,0.634,Jazz
38.0,0.759,0.634,214213.0,0.6759999999999999,0.0,10.0,0.3229999999999999,-4.586,1.0,0.0475,164.666,0.966,Jazz
35.0,0.8320000000000001,0.764,137706.0,0.166,0.00228,5.0,0.146,-18.254,1.0,0.0535,109.802,0.544,Jazz
36.0,0.867,0.462,323933.0,0.0397,0.654,2.0,0.113,-21.39,1.0,0.0391,103.95700000000001,0.236,Jazz
41.0,0.0118,0.8540000000000001,90667.0,0.493,0.012,7.0,0.104,-9.996,1.0,0.104,89.984,0.5820000000000001,Jazz
34.0,0.00845,0.7559999999999999,171000.0,0.51,0.8420000000000001,4.0,0.132,-10.587,1.0,0.074,92.001,0.825,Jazz
60.0,0.915,0.487,-1.0,0.135,0.0035299999999999,2.0,0.6859999999999999,-11.211,0.0,0.0434,105.854,0.24,Jazz
39.0,0.7929999999999999,0.462,147040.0,0.2,3.72e-05,8.0,0.158,-12.956,1.0,0.0366,127.58,0.238,Jazz
36.0,0.317,0.8220000000000001,104318.0,0.171,0.872,1.0,0.105,-10.49,1.0,0.0859,92.061,0.6629999999999999,Jazz
44.0,0.879,0.417,291413.0,0.5870000000000001,0.00133,0.0,0.2319999999999999,-10.211,1.0,0.0476,168.097,0.515,Jazz
49.0,0.1009999999999999,0.745,147280.0,0.8079999999999999,0.526,9.0,0.118,-6.055,1.0,0.0442,103.01100000000001,0.935,Jazz
51.0,0.713,0.693,279960.0,0.736,1.53e-06,7.0,0.0855,-9.391,0.0,0.036,167.88,0.956,Jazz
30.0,0.862,0.6,448987.0,0.303,0.0002,5.0,0.109,-10.907,1.0,0.042,93.70200000000001,0.321,Jazz
36.0,0.916,0.6729999999999999,223133.0,0.2239999999999999,2.24e-05,9.0,0.868,-11.673,1.0,0.0327,114.72399999999999,0.5720000000000001,Jazz
47.0,0.147,0.691,233627.0,0.672,0.945,1.0,0.104,-8.125,1.0,0.0447,92.787,0.7070000000000001,Jazz
32.0,0.993,0.5539999999999999,196973.0,0.0563,0.0,5.0,0.0919,-16.58,1.0,0.0554,75.277,0.3279999999999999,Jazz
52.0,0.00112,0.536,365861.0,0.841,0.0233,9.0,0.645,-9.336,1.0,0.0912,128.04,0.216,Jazz
42.0,0.542,0.525,408133.0,0.564,0.693,5.0,0.092,-10.087,0.0,0.0476,111.985,0.787,Jazz
34.0,0.737,0.451,331107.0,0.361,0.898,10.0,0.0815,-18.195,1.0,0.0361,93.955,0.315,Jazz
48.0,0.507,0.449,211827.0,0.422,0.00885,11.0,0.103,-8.222999999999999,1.0,0.0316,114.44,0.1169999999999999,Jazz
30.0,0.37,0.6409999999999999,328467.0,0.384,0.6890000000000001,7.0,0.102,-13.323,1.0,0.0392,82.0,0.785,Jazz
32.0,0.373,0.768,-1.0,0.514,0.897,4.0,0.0907,-12.371,0.0,0.12,90.99,0.428,Jazz
1.0,0.583,0.716,220653.0,0.41,0.0,5.0,0.158,-11.937,0.0,0.0639,128.094,0.7559999999999999,Jazz
48.0,0.722,0.534,188160.0,0.411,1.64e-06,0.0,0.64,-8.119,1.0,0.0451,127.37200000000001,0.6759999999999999,Jazz
43.0,0.23,0.61,-1.0,0.738,0.87,2.0,0.0931,-10.105,1.0,0.0437,117.939,0.8240000000000001,Jazz
40.0,0.00193,0.743,348292.0,0.595,0.545,4.0,0.0689,-9.912,0.0,0.044,120.985,0.934,Jazz
37.0,0.659,0.27,192122.0,0.377,0.000134,7.0,0.659,-12.66,1.0,0.0332,115.281,0.491,Jazz
40.0,0.0175,0.524,287560.0,0.775,0.8420000000000001,7.0,0.0481,-6.943,1.0,0.0605,102.78,0.239,Jazz
54.0,0.799,0.4029999999999999,387450.0,0.307,0.124,5.0,0.143,-13.425999999999998,1.0,0.0357,119.845,0.371,Jazz
32.0,0.0639,0.76,245733.0,0.733,0.511,5.0,0.0551,-7.393,0.0,0.0371,104.006,0.75,Jazz
32.0,0.91,0.48,243027.0,0.0965,0.0481,0.0,0.0954,-21.758000000000003,1.0,0.0443,139.718,0.324,Jazz
55.0,0.361,0.504,195560.0,0.4,0.000158,9.0,0.211,-13.031,1.0,0.0279,89.42200000000001,0.475,Jazz
53.0,0.906,0.66,280529.0,0.437,0.00128,8.0,0.1009999999999999,-10.716,0.0,0.0466,95.902,0.7959999999999999,Jazz
49.0,0.248,0.6559999999999999,291040.0,0.421,0.775,4.0,0.1,-8.527999999999999,1.0,0.0291,120.012,0.1,Jazz
45.0,0.0701,0.396,390640.0,0.705,0.303,5.0,0.212,-11.895,0.0,0.0379,104.65100000000001,0.775,Jazz
41.0,0.0282,0.622,240627.0,0.893,0.83,10.0,0.148,-6.053,0.0,0.0425,110.00399999999999,0.263,Jazz
37.0,0.632,0.192,172040.0,0.3,9.08e-06,8.0,0.142,-12.119000000000002,1.0,0.0333,81.183,0.2189999999999999,Jazz
62.0,0.935,0.517,258560.0,0.0854,0.00762,0.0,0.284,-17.722,1.0,0.0483,126.854,0.391,Jazz
38.0,0.0272,0.705,280893.0,0.7340000000000001,2.51e-06,0.0,0.191,-4.718,1.0,0.426,112.654,0.8170000000000001,Jazz
38.0,0.606,0.63,170760.0,0.544,0.0,1.0,0.078,-6.759,1.0,0.0355,112.104,0.505,Jazz
34.0,0.639,0.489,154533.0,0.366,5.12e-06,3.0,0.309,-12.467,1.0,0.0623,85.439,0.778,Jazz
51.0,0.153,0.745,248876.0,0.747,0.0495,2.0,0.143,-10.008,1.0,0.0517,98.00299999999999,0.759,Jazz
37.0,0.000742,0.287,194893.0,0.637,0.0003259999999999,9.0,0.604,-5.994,0.0,0.0434,108.169,0.0597,Jazz
59.0,0.978,0.575,258040.0,0.0935,0.452,3.0,0.109,-15.906,1.0,0.0858,65.23,0.301,Jazz
28.0,0.855,0.745,410293.0,0.519,0.0146,0.0,0.09,-9.653,0.0,0.0336,127.65299999999999,0.85,Jazz
28.0,0.746,0.631,294827.0,0.645,0.926,2.0,0.156,-8.032,0.0,0.0348,91.977,0.52,Jazz
43.0,0.00164,0.287,329560.0,0.841,0.762,11.0,0.0755,-7.595,1.0,0.176,58.217,0.321,Jazz
41.0,0.289,0.634,258227.0,0.565,0.294,2.0,0.0938,-8.732999999999999,1.0,0.0279,142.379,0.616,Jazz
31.0,0.18,0.477,349733.0,0.731,0.845,10.0,0.0504,-8.599,1.0,0.0282,106.35,0.9,Jazz
34.0,0.607,0.45,190550.0,0.537,0.000297,1.0,0.106,-11.975,1.0,0.348,204.261,0.546,Jazz
41.0,0.779,0.335,-1.0,0.25,0.000384,4.0,0.3389999999999999,-12.496,1.0,0.0355,99.98299999999999,0.406,Jazz
41.0,0.904,0.68,186627.0,0.15,0.0,9.0,0.1009999999999999,-11.423,1.0,0.125,86.369,0.315,Jazz
46.0,0.8640000000000001,0.396,124640.0,0.32,0.0,9.0,0.599,-13.211,1.0,0.0413,175.75,0.713,Jazz
32.0,0.995,0.581,257173.0,0.0916,0.939,4.0,0.118,-22.2,0.0,0.0452,78.737,0.226,Jazz
30.0,0.515,0.6609999999999999,289413.0,0.6609999999999999,0.8140000000000001,0.0,0.0653,-8.109,0.0,0.0283,98.069,0.736,Jazz
28.0,0.335,0.434,-1.0,0.868,0.78,2.0,0.132,-11.397,0.0,0.048,122.056,0.877,Jazz
43.0,0.7859999999999999,0.573,155481.0,0.461,0.0,3.0,0.0776,-16.816,0.0,0.0321,121.647,0.823,Jazz
31.0,0.38,0.6579999999999999,275653.0,0.6,0.8440000000000001,2.0,0.0733,-12.071,0.0,0.0284,92.163,0.66,Jazz
36.0,0.249,0.7490000000000001,225266.0,0.664,0.8370000000000001,9.0,0.102,-10.457,0.0,0.0278,97.985,0.816,Jazz
45.0,0.371,0.662,282667.0,0.693,0.0,7.0,0.243,-8.09,1.0,0.171,75.077,0.667,Jazz
35.0,0.1639999999999999,0.672,229960.0,0.883,8.27e-06,2.0,0.0908,-7.342,0.0,0.115,122.29799999999999,0.848,Jazz
29.0,0.79,0.732,-1.0,0.6559999999999999,0.63,7.0,0.379,-8.772,0.0,0.0386,90.227,0.591,Jazz
32.0,0.938,0.271,203773.0,0.2189999999999999,0.00086,0.0,0.263,-9.767,1.0,0.031,74.68,0.375,Jazz
36.0,0.348,0.485,359933.0,0.509,0.0,7.0,0.153,-11.191,1.0,0.0618,82.633,0.588,Jazz
42.0,0.7,0.391,98200.0,0.5710000000000001,0.0,2.0,0.33,-9.149,0.0,0.0448,133.239,0.937,Jazz
50.0,0.951,0.637,-1.0,0.247,0.799,7.0,0.0807,-16.553,0.0,0.0393,103.006,0.584,Jazz
43.0,0.133,0.4579999999999999,284489.0,0.53,0.508,0.0,0.1369999999999999,-7.166,1.0,0.0386,99.262,0.414,Jazz
45.0,0.0604,0.708,217987.0,0.715,0.424,6.0,0.155,-6.403,0.0,0.0282,106.066,0.588,Jazz
38.0,0.905,0.434,-1.0,0.386,6.759999999999999e-05,9.0,0.126,-9.608,1.0,0.0398,74.757,0.4679999999999999,Jazz
30.0,0.89,0.433,527267.0,0.302,0.00401,10.0,0.331,-12.21,0.0,0.035,120.829,0.125,Jazz
37.0,0.75,0.619,141907.0,0.5670000000000001,0.0,2.0,0.201,-13.812,0.0,0.0427,104.156,0.6940000000000001,Jazz
40.0,0.629,0.7090000000000001,173147.0,0.462,0.752,8.0,0.2,-11.541,1.0,0.0369,95.367,0.895,Jazz
52.0,0.777,0.547,187200.0,0.3,0.0,3.0,0.0653,-13.973,1.0,0.107,97.792,0.8109999999999999,Jazz
41.0,0.348,0.867,247631.0,0.703,0.578,5.0,0.062,-6.318,0.0,0.0411,105.992,0.93,Jazz
32.0,0.0637,0.5920000000000001,-1.0,0.911,0.7909999999999999,7.0,0.239,-4.658,1.0,0.0668,173.83599999999998,0.841,Jazz
36.0,0.924,0.379,377867.0,0.35,0.768,7.0,0.122,-12.353,1.0,0.0504,204.049,0.473,Jazz
35.0,0.364,0.8270000000000001,84010.0,0.4029999999999999,0.828,0.0,0.157,-8.709,0.0,0.182,80.028,0.54,Jazz
40.0,0.721,0.6779999999999999,323120.0,0.7809999999999999,0.477,5.0,0.106,-8.721,0.0,0.0496,82.762,0.53,Jazz
44.0,0.805,0.621,259040.0,0.245,8.89e-05,8.0,0.0706,-17.295,1.0,0.0495,90.06299999999999,0.375,Jazz
50.0,0.787,0.505,-1.0,0.362,0.311,7.0,0.1009999999999999,-12.61,1.0,0.0343,123.435,0.758,Jazz
38.0,0.2739999999999999,0.568,199960.0,0.6609999999999999,0.119,10.0,0.0901,-10.168,0.0,0.0522,160.414,0.7120000000000001,Jazz
34.0,0.909,0.52,120860.0,0.483,0.923,6.0,0.114,-8.423,1.0,0.0524,164.78599999999997,0.631,Jazz
49.0,0.289,0.6940000000000001,208667.0,0.385,0.395,0.0,0.165,-8.446,0.0,0.0301,141.006,0.7979999999999999,Jazz
37.0,0.266,0.267,170360.0,0.3939999999999999,0.0788,3.0,0.108,-8.908999999999999,1.0,0.0383,166.72099999999998,0.0414,Jazz
47.0,0.684,0.6779999999999999,-1.0,0.3929999999999999,0.000271,5.0,0.322,-9.495,0.0,0.0459,84.868,0.624,Jazz
34.0,0.0067599999999999,0.366,390107.0,0.482,0.6679999999999999,4.0,0.111,-12.248,0.0,0.0278,96.229,0.2769999999999999,Jazz
40.0,0.0036899999999999,0.684,206109.0,0.7709999999999999,1.73e-05,1.0,0.362,-6.38,1.0,0.0425,123.061,0.4679999999999999,Jazz
58.0,0.978,0.507,181827.0,0.0677,2.7399999999999995e-05,2.0,0.132,-13.765999999999998,0.0,0.0406,105.39299999999999,0.355,Jazz
43.0,0.965,0.47,203893.0,0.109,0.000202,1.0,0.122,-18.386,1.0,0.0377,86.839,0.22,Jazz
41.0,0.536,0.528,214751.0,0.561,0.0353,1.0,0.114,-8.617,1.0,0.0827,144.034,0.607,Jazz
46.0,0.267,0.687,201520.0,0.7120000000000001,0.0104,10.0,0.185,-9.434,1.0,0.0315,98.23100000000001,0.904,Jazz
37.0,0.0588,0.7759999999999999,-1.0,0.627,0.764,4.0,0.0336,-11.672,0.0,0.225,153.987,0.967,Jazz
46.0,0.5760000000000001,0.7959999999999999,-1.0,0.65,5.05e-06,4.0,0.0948,-6.642,0.0,0.0403,143.84799999999998,0.901,Jazz
34.0,0.385,0.715,212640.0,0.7490000000000001,1.07e-05,2.0,0.0922,-6.667999999999999,1.0,0.0387,99.50299999999999,0.8240000000000001,Jazz
36.0,0.81,0.835,175067.0,0.228,7.23e-05,7.0,0.163,-11.486,1.0,0.0721,122.80799999999999,0.8240000000000001,Jazz
37.0,0.344,0.608,212227.0,0.504,0.0171,6.0,0.113,-12.431,1.0,0.0432,104.801,0.602,Jazz
31.0,0.574,0.503,571893.0,0.415,0.00394,5.0,0.172,-11.343,0.0,0.0378,129.594,0.476,Jazz
32.0,0.317,0.564,249133.0,0.602,0.853,1.0,0.0767,-10.059,1.0,0.0299,91.024,0.523,Jazz
40.0,0.614,0.66,140471.0,0.428,0.779,9.0,0.1119999999999999,-10.675,1.0,0.0594,169.97,0.364,Jazz
41.0,0.0807,0.446,269360.0,0.843,0.0356,8.0,0.121,-7.722,1.0,0.109,90.3,0.6629999999999999,Jazz
50.0,0.0959,0.622,174106.0,0.645,0.00259,7.0,0.387,-6.725,1.0,0.0409,120.03200000000001,0.72,Jazz
40.0,0.889,0.389,214227.0,0.0988,0.0,5.0,0.152,-15.842,1.0,0.0371,105.615,0.174,Jazz
39.0,0.321,0.6,265960.0,0.743,0.0,11.0,0.0609,-6.821000000000001,0.0,0.0343,98.736,0.738,Jazz
55.0,0.898,0.271,509120.0,0.222,0.925,9.0,0.108,-22.303,1.0,0.0331,100.012,0.115,Jazz
31.0,0.6629999999999999,0.708,234787.0,0.441,0.907,0.0,0.1009999999999999,-11.949000000000002,0.0,0.0381,113.994,0.196,Jazz
44.0,0.139,0.7340000000000001,345040.0,0.737,0.6509999999999999,7.0,0.0928,-8.025,1.0,0.0273,111.988,0.579,Jazz
45.0,0.863,0.6759999999999999,237014.0,0.512,6.06e-06,4.0,0.136,-7.369,0.0,0.0413,130.109,0.476,Jazz
42.0,0.563,0.725,203474.0,0.185,0.933,0.0,0.122,-10.564,1.0,0.0665,85.206,0.318,Jazz
35.0,0.141,0.757,182858.0,0.669,0.914,0.0,0.0965,-9.121,0.0,0.0473,109.98700000000001,0.905,Jazz
35.0,0.258,0.54,275600.0,0.504,0.867,10.0,0.135,-10.975,1.0,0.0284,125.85700000000001,0.872,Jazz
56.0,0.8540000000000001,0.39,154867.0,0.239,1.27e-06,7.0,0.0565,-15.452,0.0,0.0274,90.387,0.472,Jazz
51.0,0.14,0.65,291680.0,0.4639999999999999,0.883,7.0,0.0964,-7.629,1.0,0.0374,89.992,0.409,Jazz
52.0,0.416,0.8109999999999999,-1.0,0.423,0.3229999999999999,11.0,0.0931,-11.217,0.0,0.217,92.96600000000001,0.405,Jazz
41.0,0.6459999999999999,0.506,-1.0,0.624,0.0,9.0,0.104,-4.997,0.0,0.0362,94.979,0.664,Jazz
34.0,0.745,0.611,179333.0,0.0975,0.856,0.0,0.1009999999999999,-11.57,1.0,0.0289,88.835,0.3989999999999999,Jazz
37.0,0.789,0.792,204931.0,0.186,0.1639999999999999,6.0,0.157,-11.409,1.0,0.153,94.025,0.599,Jazz
41.0,0.937,0.652,516107.0,0.371,0.8759999999999999,4.0,0.106,-13.321,0.0,0.0439,79.205,0.5479999999999999,Jazz
38.0,0.3329999999999999,0.653,270867.0,0.616,0.696,4.0,0.0939,-7.096,1.0,0.0273,89.993,0.636,Jazz
46.0,0.637,0.626,153613.0,0.342,0.0,10.0,0.2239999999999999,-7.21,1.0,0.111,87.132,0.6759999999999999,Jazz
39.0,0.845,0.639,286920.0,0.233,0.838,1.0,0.115,-20.277,0.0,0.0744,77.045,0.429,Jazz
42.0,0.906,0.562,206000.0,0.0878,0.000792,2.0,0.11,-15.502,0.0,0.0375,128.874,0.235,Jazz
40.0,0.187,0.779,219840.0,0.72,2.32e-06,4.0,0.34,-7.562,0.0,0.36,93.90799999999999,0.6920000000000001,Jazz
62.0,0.885,0.736,182240.0,0.0995,0.0,0.0,0.2289999999999999,-13.084,1.0,0.0698,88.056,0.373,Jazz
34.0,0.735,0.73,143283.0,0.4589999999999999,0.939,3.0,0.113,-15.574000000000002,0.0,0.0348,134.028,0.7240000000000001,Jazz
46.0,0.742,0.25,169547.0,0.3979999999999999,4.24e-06,7.0,0.0975,-9.495,0.0,0.0301,145.178,0.5589999999999999,Jazz
27.0,0.889,0.351,-1.0,0.4539999999999999,0.411,7.0,0.106,-12.033,0.0,0.0517,94.738,0.2189999999999999,Jazz
58.0,0.589,0.504,123973.0,0.6,0.0,0.0,0.0801,-5.666,1.0,0.0787,154.623,0.763,Jazz
46.0,0.416,0.483,225493.0,0.892,1e-05,5.0,0.121,-6.377999999999999,0.0,0.0793,179.315,0.8390000000000001,Jazz
33.0,0.3379999999999999,0.6809999999999999,256800.0,0.7170000000000001,0.902,6.0,0.0976,-9.349,0.0,0.0338,112.98,0.843,Jazz
32.0,0.958,0.514,442507.0,0.0141,0.4579999999999999,1.0,0.111,-24.166,1.0,0.0448,111.552,0.1119999999999999,Jazz
30.0,0.614,0.691,299853.0,0.583,0.828,7.0,0.153,-10.401,1.0,0.0426,81.994,0.691,Jazz
40.0,0.476,0.5429999999999999,276907.0,0.653,0.66,2.0,0.134,-10.006,1.0,0.0393,170.72099999999998,0.5920000000000001,Jazz
29.0,0.365,0.472,336000.0,0.648,0.726,11.0,0.0798,-9.64,0.0,0.0275,79.192,0.7090000000000001,Jazz
43.0,0.163,0.81,350467.0,0.59,0.06,5.0,0.0961,-7.421,0.0,0.047,120.01700000000001,0.662,Jazz
34.0,0.8320000000000001,0.6629999999999999,233427.0,0.39,0.6,8.0,0.104,-10.625,1.0,0.0344,119.867,0.208,Jazz
36.0,0.912,0.441,208920.0,0.0244,0.0,11.0,0.0775,-15.880999999999998,0.0,0.063,92.697,0.218,Jazz
30.0,0.593,0.627,231840.0,0.64,0.00339,3.0,0.0708,-9.462,0.0,0.0435,171.995,0.7809999999999999,Jazz
70.0,0.127,0.662,229360.0,0.949,0.0,6.0,0.135,-4.758,1.0,0.108,91.954,0.515,Jazz
38.0,0.799,0.408,-1.0,0.3879999999999999,0.000414,0.0,0.113,-13.29,0.0,0.0336,101.98899999999999,0.515,Jazz
46.0,0.0773,0.625,316760.0,0.6779999999999999,0.278,7.0,0.191,-8.759,1.0,0.0515,91.985,0.284,Jazz
51.0,0.779,0.622,-1.0,0.3429999999999999,0.0,9.0,0.1009999999999999,-9.094,0.0,0.0564,89.74600000000001,0.718,Jazz
42.0,0.979,0.731,89999.0,0.0605,0.8909999999999999,5.0,0.0993,-23.1,1.0,0.0544,72.068,0.507,Jazz
35.0,0.74,0.723,327667.0,0.604,0.669,5.0,0.304,-11.699000000000002,1.0,0.0434,97.477,0.747,Jazz
49.0,0.4039999999999999,0.532,426747.0,0.7829999999999999,0.838,7.0,0.0945,-5.86,0.0,0.135,110.67299999999999,0.6859999999999999,Jazz
42.0,0.602,0.768,226020.0,0.674,0.053,1.0,0.2769999999999999,-5.816,0.0,0.0364,85.978,0.664,Jazz
37.0,0.993,0.44,319667.0,0.128,0.913,4.0,0.102,-16.49,0.0,0.0556,136.47899999999998,0.0706,Jazz
33.0,0.574,0.7020000000000001,210027.0,0.645,0.872,9.0,0.156,-12.345999999999998,0.0,0.0417,117.10600000000001,0.79,Jazz
42.0,0.946,0.618,168853.0,0.366,0.000241,4.0,0.069,-15.185,0.0,0.3,110.24,0.622,Jazz
31.0,0.758,0.737,230693.0,0.812,0.0029,8.0,0.0872,-5.68,0.0,0.138,207.02200000000002,0.903,Jazz
34.0,0.153,0.723,152553.0,0.422,0.743,6.0,0.177,-7.276,0.0,0.125,94.044,0.54,Jazz
46.0,0.377,0.6409999999999999,203467.0,0.365,1.03e-06,7.0,0.1939999999999999,-9.632,1.0,0.0332,141.597,0.356,Jazz
45.0,0.895,0.638,162427.0,0.262,0.0,7.0,0.236,-13.275,0.0,0.0622,125.79700000000001,0.451,Jazz
48.0,0.038,0.8190000000000001,94133.0,0.429,0.972,6.0,0.0793,-8.961,0.0,0.0685,87.23899999999999,0.87,Jazz
41.0,0.259,0.436,319000.0,0.427,0.0393,2.0,0.0809,-9.045,0.0,0.0379,88.91799999999999,0.352,Jazz
74.0,0.7070000000000001,0.171,182400.0,0.33,0.00381,5.0,0.302,-9.699,1.0,0.0329,174.43099999999998,0.315,Jazz
37.0,0.347,0.6940000000000001,215658.0,0.628,3.49e-06,1.0,0.146,-7.615,1.0,0.0349,90.00200000000001,0.7040000000000001,Jazz
48.0,0.631,0.665,191827.0,0.276,1.94e-05,2.0,0.118,-17.243,0.0,0.052,146.134,0.409,Jazz
47.0,0.8340000000000001,0.417,342133.0,0.124,0.0,1.0,0.111,-17.887999999999998,1.0,0.0616,82.20299999999999,0.246,Jazz
37.0,0.155,0.637,168747.0,0.58,0.762,8.0,0.111,-7.044,0.0,0.0675,88.787,0.705,Jazz
29.0,0.402,0.444,370600.0,0.418,0.507,2.0,0.8079999999999999,-13.342,1.0,0.0319,148.914,0.7490000000000001,Jazz
37.0,0.5720000000000001,0.6729999999999999,315403.0,0.402,0.135,7.0,0.0997,-11.771,1.0,0.0431,78.007,0.605,Jazz
